txn_id,user_id,game,date,method,amount,actual_paid,note
BILL24060418323670,2022652678,Cửu Long Tranh Bá,04/06/2024 18:32:36,momo,2000000,1600000,Sự kiện
BILL24060418353739,2022652678,Cửu Long Tranh Bá,04/06/2024 18:35:37,banking,10000,8500,Sự kiện
BILL24060718595411,2022652678,Cửu Long Tranh Bá,07/06/2024 18:59:54,momo,500000,400000,Sự kiện (X2 Bonus)
BILL24060719083862,2022652678,Cửu Long Tranh Bá,07/06/2024 19:08:38,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24061011220831,2022652678,Cửu Long Tranh Bá,10/06/2024 11:22:08,banking,100000,85000,Sự kiện (X2 Bonus)
BILL24061218410585,2022652678,Cửu Long Tranh Bá,12/06/2024 18:41:05,inapp,100000,85000,Sự kiện
BILL24061218471633,2022652678,Cửu Long Tranh Bá,12/06/2024 18:47:16,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL24061518162410,2022652678,Cửu Long Tranh Bá,15/06/2024 18:16:24,momo,50000,42500,Sự kiện
BILL24062311410833,2022652678,Cửu Long Tranh Bá,23/06/2024 11:41:08,banking,1000000,800000,Sự kiện
BILL24063018572034,2022652678,Cửu Long Tranh Bá,30/06/2024 18:57:20,banking,200000,170000,Sự kiện (X2 Bonus)
BILL24063019034998,2022652678,Cửu Long Tranh Bá,30/06/2024 19:03:49,banking,1000000,800000,Sự kiện
BILL24070218424121,2022652678,Cửu Long Tranh Bá,02/07/2024 18:42:41,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24070218451489,2022652678,Cửu Long Tranh Bá,02/07/2024 18:45:14,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24070611473278,2022652678,Cửu Long Tranh Bá,06/07/2024 11:47:32,momo,10000,8500,Sự kiện
BILL24070611545258,2022652678,Cửu Long Tranh Bá,06/07/2024 11:54:52,momo,10000,8500,Sự kiện
BILL24071018414087,2022652678,Cửu Long Tranh Bá,10/07/2024 18:41:40,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL24071218230175,2022652678,Cửu Long Tranh Bá,12/07/2024 18:23:01,momo,100000,85000,Sự kiện (X2 Bonus)
BILL24071918290660,2022652678,Cửu Long Tranh Bá,19/07/2024 18:29:06,banking,500000,400000,Sự kiện (X2 Bonus)
BILL24072018213556,2022652678,Cửu Long Tranh Bá,20/07/2024 18:21:35,banking,100000,85000,Sự kiện
BILL24080118265710,2022652678,Cửu Long Tranh Bá,01/08/2024 18:26:57,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24080418160570,2022652678,Cửu Long Tranh Bá,04/08/2024 18:16:05,momo,20000,17000,Sự kiện
BILL24080811112092,2022652678,Cửu Long Tranh Bá,08/08/2024 11:11:20,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24081011463228,2022652678,Cửu Long Tranh Bá,10/08/2024 11:46:32,inapp,50000,42500,Sự kiện
BILL24081111074990,2022652678,Cửu Long Tranh Bá,11/08/2024 11:07:49,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24081318382940,2022652678,Cửu Long Tranh Bá,13/08/2024 18:38:29,momo,10000,8500,Sự kiện
BILL24081618511893,2022652678,Cửu Long Tranh Bá,16/08/2024 18:51:18,momo,50000,42500,Sự kiện
BILL25012618110178,2022652678,Hiệp Khách Vô Song,26/01/2025 18:11:01,momo,20000,17000,Nạp đầu (X2 Bonus)
BILL25013111574078,2022652678,Hiệp Khách Vô Song,31/01/2025 11:57:40,banking,20000,17000,Sự kiện
BILL25020218503794,2022652678,Hiệp Khách Vô Song,02/02/2025 18:50:37,banking,50000,42500,Sự kiện (X2 Bonus)
BILL25020518563934,2022652678,Hiệp Khách Vô Song,05/02/2025 18:56:39,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25020818180686,2022652678,Hiệp Khách Vô Song,08/02/2025 18:18:06,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25021011100366,2022652678,Hiệp Khách Vô Song,10/02/2025 11:10:03,banking,20000,17000,Sự kiện
BILL25021314251537,2022652678,Hiệp Khách Vô Song,13/02/2025 14:25:15,banking,50000,42500,Sự kiện
BILL25021418241927,2022652678,Hiệp Khách Vô Song,14/02/2025 18:24:19,inapp,10000,8500,Sự kiện
BILL24072111225610,2022657563,Cửu Long Tranh Bá,21/07/2024 11:22:56,momo,200000,170000,Nạp đầu (X2 Bonus)
BILL24110818303018,2022618569,Hiệp Khách Vô Song,08/11/2024 18:30:30,banking,20000,17000,Nạp đầu (X2 Bonus)
BILL24110907132352,2022618569,Hiệp Khách Vô Song,09/11/2024 07:13:23,banking,20000,17000,Sự kiện
BILL24111218230254,2022618569,Hiệp Khách Vô Song,12/11/2024 18:23:02,banking,20000,17000,Sự kiện
BILL24111411495838,2022618569,Hiệp Khách Vô Song,14/11/2024 11:49:58,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24111718114120,2022618569,Hiệp Khách Vô Song,17/11/2024 18:11:41,inapp,10000,8500,Sự kiện
BILL24112918341586,2022618569,Hiệp Khách Vô Song,29/11/2024 18:34:15,momo,10000,8500,Sự kiện
BILL24120218570132,2022618569,Hiệp Khách Vô Song,02/12/2024 18:57:01,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24120318351881,2022618569,Hiệp Khách Vô Song,03/12/2024 18:35:18,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24120418285830,2022618569,Hiệp Khách Vô Song,04/12/2024 18:28:58,momo,50000,42500,Sự kiện
BILL24101111195724,2022655660,Hiệp Khách Vô Song,11/10/2024 11:19:57,momo,100000,85000,Nạp đầu (X2 Bonus)
BILL24101311060374,2022655660,Hiệp Khách Vô Song,13/10/2024 11:06:03,momo,100000,85000,Sự kiện
BILL24111311360547,2022666621,Hiệp Khách Vô Song,13/11/2024 11:36:05,banking,10000,8500,Nạp đầu (X2 Bonus)
BILL24111618360596,2022666621,Hiệp Khách Vô Song,16/11/2024 18:36:05,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24113011512754,2022666621,Hiệp Khách Vô Song,30/11/2024 11:51:27,momo,10000,8500,Sự kiện
BILL24120118413998,2022666621,Hiệp Khách Vô Song,01/12/2024 18:41:39,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24120418243684,2022666621,Hiệp Khách Vô Song,04/12/2024 18:24:36,momo,50000,42500,Sự kiện
BILL24120711375695,2022666621,Hiệp Khách Vô Song,07/12/2024 11:37:56,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24120818431793,2022666621,Hiệp Khách Vô Song,08/12/2024 18:43:17,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24092118485364,2022661305,Cửu Long Tranh Bá,21/09/2024 18:48:53,banking,100000,85000,Nạp đầu (X2 Bonus)
BILL24092707062446,2022661305,Cửu Long Tranh Bá,27/09/2024 07:06:24,banking,20000,17000,Sự kiện (X2 Bonus)
BILL24100118592651,2022661305,Cửu Long Tranh Bá,01/10/2024 18:59:26,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24100418452158,2022661305,Cửu Long Tranh Bá,04/10/2024 18:45:21,banking,20000,17000,Sự kiện (X2 Bonus)
BILL24101111515454,2022661305,Cửu Long Tranh Bá,11/10/2024 11:51:54,momo,20000,17000,Sự kiện
BILL24102018031534,2022661305,Cửu Long Tranh Bá,20/10/2024 18:03:15,momo,10000,8500,Sự kiện
BILL24102511582370,2022661305,Cửu Long Tranh Bá,25/10/2024 11:58:23,banking,10000,8500,Sự kiện
BILL24110318192424,2022661305,Cửu Long Tranh Bá,03/11/2024 18:19:24,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25041218485457,2022603691,Tình Kiếm,12/04/2025 18:48:54,momo,100000,85000,Nạp đầu (X2 Bonus)
BILL25041218552380,2022603691,Tình Kiếm,12/04/2025 18:55:23,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25041311563421,2022603691,Tình Kiếm,13/04/2025 11:56:34,banking,5000000,4000000,Sự kiện (X2 Bonus)
BILL25041418255415,2022603691,Tình Kiếm,14/04/2025 18:25:54,momo,500000,400000,Sự kiện (X2 Bonus)
BILL25041818235271,2022603691,Tình Kiếm,18/04/2025 18:23:52,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25041818314382,2022603691,Tình Kiếm,18/04/2025 18:31:43,momo,500000,400000,Sự kiện
BILL25041918123079,2022603691,Tình Kiếm,19/04/2025 18:12:30,momo,200000,170000,Sự kiện (X2 Bonus)
BILL25041918150456,2022603691,Tình Kiếm,19/04/2025 18:15:04,banking,2000000,1600000,Sự kiện (X2 Bonus)
BILL25042507334997,2022603691,Tình Kiếm,25/04/2025 07:33:49,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25042507345010,2022603691,Tình Kiếm,25/04/2025 07:34:50,banking,100000,85000,Sự kiện
BILL25050207372559,2022603691,Tình Kiếm,02/05/2025 07:37:25,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25050207383581,2022603691,Tình Kiếm,02/05/2025 07:38:35,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL25051018081673,2022603691,Tình Kiếm,10/05/2025 18:08:16,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25051214275028,2022603691,Tình Kiếm,12/05/2025 14:27:50,momo,50000,42500,Sự kiện
BILL25051618104980,2022603691,Tình Kiếm,16/05/2025 18:10:49,inapp,10000,8500,Sự kiện (X2 Bonus)
BILL25052414193685,2022603691,Tình Kiếm,24/05/2025 14:19:36,momo,100000,85000,Sự kiện
BILL25060218224932,2022603691,Tình Kiếm,02/06/2025 18:22:49,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25060411142479,2022603691,Tình Kiếm,04/06/2025 11:14:24,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25060514520071,2022603691,Tình Kiếm,05/06/2025 14:52:00,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25060718593343,2022603691,Tình Kiếm,07/06/2025 18:59:33,momo,50000,42500,Sự kiện
BILL25061114234681,2022603691,Tình Kiếm,11/06/2025 14:23:46,momo,20000,17000,Sự kiện
BILL25061218365651,2022603691,Tình Kiếm,12/06/2025 18:36:56,momo,50000,42500,Sự kiện
BILL25062218560045,2022603691,Tình Kiếm,22/06/2025 18:56:00,momo,10000,8500,Sự kiện
BILL24112418011847,2022673671,Hiệp Khách Vô Song,24/11/2024 18:01:18,banking,20000,17000,Nạp đầu (X2 Bonus)
BILL24120218320973,2022673671,Hiệp Khách Vô Song,02/12/2024 18:32:09,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24120611340880,2022673671,Hiệp Khách Vô Song,06/12/2024 11:34:08,inapp,10000,8500,Sự kiện (X2 Bonus)
BILL24120918382762,2022673671,Hiệp Khách Vô Song,09/12/2024 18:38:27,banking,50000,42500,Sự kiện
BILL24121311515952,2022673671,Hiệp Khách Vô Song,13/12/2024 11:51:59,momo,50000,42500,Sự kiện
BILL24121518121395,2022673671,Hiệp Khách Vô Song,15/12/2024 18:12:13,momo,10000,8500,Sự kiện
BILL24122118053755,2022673671,Hiệp Khách Vô Song,21/12/2024 18:05:37,momo,10000,8500,Sự kiện
BILL25111111024833,2022673671,Thanh Vân Kiếm,11/11/2025 11:02:48,momo,500000,400000,Nạp đầu (X2 Bonus)
BILL25111111120811,2022673671,Thanh Vân Kiếm,11/11/2025 11:12:08,momo,500000,400000,Sự kiện
BILL25111311185424,2022673671,Thanh Vân Kiếm,13/11/2025 11:18:54,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL25111311214076,2022673671,Thanh Vân Kiếm,13/11/2025 11:21:40,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25112118015552,2022673671,Thanh Vân Kiếm,21/11/2025 18:01:55,banking,20000,17000,Sự kiện
BILL25112818294990,2022673671,Thanh Vân Kiếm,28/11/2025 18:29:49,momo,500000,400000,Sự kiện
BILL25112818323036,2022673671,Thanh Vân Kiếm,28/11/2025 18:32:30,momo,1000000,800000,Sự kiện
BILL25113018494720,2022673671,Thanh Vân Kiếm,30/11/2025 18:49:47,banking,500000,400000,Sự kiện
BILL25113018522786,2022673671,Thanh Vân Kiếm,30/11/2025 18:52:27,banking,1000000,800000,Sự kiện
BILL25120118031391,2022673671,Thanh Vân Kiếm,01/12/2025 18:03:13,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25120118063610,2022673671,Thanh Vân Kiếm,01/12/2025 18:06:36,momo,2000000,1600000,Sự kiện (X2 Bonus)
BILL25120318391629,2022673671,Thanh Vân Kiếm,03/12/2025 18:39:16,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25120318473058,2022673671,Thanh Vân Kiếm,03/12/2025 18:47:30,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25120418393587,2022673671,Thanh Vân Kiếm,04/12/2025 18:39:35,momo,50000,42500,Sự kiện
BILL25120418485253,2022673671,Thanh Vân Kiếm,04/12/2025 18:48:52,banking,200000,170000,Sự kiện
BILL25120618272244,2022673671,Thanh Vân Kiếm,06/12/2025 18:27:22,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25120618351112,2022673671,Thanh Vân Kiếm,06/12/2025 18:35:11,momo,200000,170000,Sự kiện
BILL25120718234332,2022673671,Thanh Vân Kiếm,07/12/2025 18:23:43,banking,2000000,1600000,Sự kiện
BILL25120718313314,2022673671,Thanh Vân Kiếm,07/12/2025 18:31:33,banking,50000,42500,Sự kiện
BILL25120918444083,2022673671,Thanh Vân Kiếm,09/12/2025 18:44:40,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25121018542395,2022673671,Thanh Vân Kiếm,10/12/2025 18:54:23,banking,20000,17000,Sự kiện
BILL25121411052119,2022673671,Thanh Vân Kiếm,14/12/2025 11:05:21,banking,20000,17000,Sự kiện
BILL25122611202660,2022673671,Thanh Vân Kiếm,26/12/2025 11:20:26,momo,10000,8500,Sự kiện
BILL26010218203661,2022673671,Thanh Vân Kiếm,02/01/2026 18:20:36,momo,10000,8500,Sự kiện (X2 Bonus)
BILL26010418214582,2022673671,Thanh Vân Kiếm,04/01/2026 18:21:45,momo,10000,8500,Sự kiện
BILL26010518503543,2022673671,Thanh Vân Kiếm,05/01/2026 18:50:35,momo,10000,8500,Sự kiện
BILL24062118061198,2022625153,Cửu Long Tranh Bá,21/06/2024 18:06:11,inapp,10000,8500,Nạp đầu (X2 Bonus)
BILL24062811333169,2022625153,Cửu Long Tranh Bá,28/06/2024 11:33:31,banking,50000,42500,Sự kiện (X2 Bonus)
BILL24070218140682,2022625153,Cửu Long Tranh Bá,02/07/2024 18:14:06,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24070418423764,2022625153,Cửu Long Tranh Bá,04/07/2024 18:42:37,momo,10000,8500,Sự kiện
BILL24070518012577,2022625153,Cửu Long Tranh Bá,05/07/2024 18:01:25,momo,20000,17000,Sự kiện (X2 Bonus)
BILL24070907504345,2022625153,Cửu Long Tranh Bá,09/07/2024 07:50:43,banking,10000,8500,Sự kiện
BILL24071311492496,2022625153,Cửu Long Tranh Bá,13/07/2024 11:49:24,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24071418524377,2022625153,Cửu Long Tranh Bá,14/07/2024 18:52:43,momo,20000,17000,Sự kiện
BILL24072118425653,2022625153,Cửu Long Tranh Bá,21/07/2024 18:42:56,inapp,10000,8500,Sự kiện
BILL24072718135339,2022625153,Cửu Long Tranh Bá,27/07/2024 18:13:53,momo,10000,8500,Sự kiện
BILL25120611044635,2022694852,Thanh Vân Kiếm,06/12/2025 11:04:46,banking,1000000,800000,Nạp đầu (X2 Bonus)
BILL25120611080038,2022694852,Thanh Vân Kiếm,06/12/2025 11:08:00,inapp,20000,17000,Sự kiện (X2 Bonus)
BILL25120811504372,2022694852,Thanh Vân Kiếm,08/12/2025 11:50:43,momo,1000000,800000,Sự kiện
BILL25120811525815,2022694852,Thanh Vân Kiếm,08/12/2025 11:52:58,banking,1000000,800000,Sự kiện
BILL25120911173566,2022694852,Thanh Vân Kiếm,09/12/2025 11:17:35,inapp,500000,500000,Sự kiện (X2 Bonus)
BILL25121318500125,2022694852,Thanh Vân Kiếm,13/12/2025 18:50:01,banking,500000,400000,Sự kiện
BILL25121318583851,2022694852,Thanh Vân Kiếm,13/12/2025 18:58:38,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25121918413744,2022694852,Thanh Vân Kiếm,19/12/2025 18:41:37,banking,1000000,800000,Sự kiện
BILL25122018043923,2022694852,Thanh Vân Kiếm,20/12/2025 18:04:39,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25122018121892,2022694852,Thanh Vân Kiếm,20/12/2025 18:12:18,momo,100000,85000,Sự kiện
BILL25122818351690,2022694852,Thanh Vân Kiếm,28/12/2025 18:35:16,banking,1000000,800000,Sự kiện
BILL26010118304888,2022694852,Thanh Vân Kiếm,01/01/2026 18:30:48,momo,1000000,800000,Sự kiện (X2 Bonus)
BILL26010118390210,2022694852,Thanh Vân Kiếm,01/01/2026 18:39:02,inapp,2000000,2000000,Sự kiện (X2 Bonus)
BILL26010418363824,2022694852,Thanh Vân Kiếm,04/01/2026 18:36:38,banking,500000,400000,Sự kiện (X2 Bonus)
BILL26010518400031,2022694852,Thanh Vân Kiếm,05/01/2026 18:40:00,momo,50000,42500,Sự kiện (X2 Bonus)
BILL26011018052617,2022694852,Thanh Vân Kiếm,10/01/2026 18:05:26,momo,10000,8500,Sự kiện (X2 Bonus)
BILL26011118480020,2022694852,Thanh Vân Kiếm,11/01/2026 18:48:00,momo,10000,8500,Sự kiện
BILL26011314220725,2022694852,Thanh Vân Kiếm,13/01/2026 14:22:07,banking,10000,8500,Sự kiện
BILL24112411133835,2022619398,Hiệp Khách Vô Song,24/11/2024 11:13:38,inapp,20000,17000,Nạp đầu (X2 Bonus)
BILL24113011035281,2022619398,Hiệp Khách Vô Song,30/11/2024 11:03:52,banking,20000,17000,Sự kiện
BILL24120418305383,2022619398,Hiệp Khách Vô Song,04/12/2024 18:30:53,inapp,2000000,2000000,Sự kiện (X2 Bonus)
BILL24120611231485,2022619398,Hiệp Khách Vô Song,06/12/2024 11:23:14,banking,5000000,4000000,Sự kiện (X2 Bonus)
BILL24120611241887,2022619398,Hiệp Khách Vô Song,06/12/2024 11:24:18,inapp,50000,42500,Sự kiện (X2 Bonus)
BILL24120814010433,2022619398,Hiệp Khách Vô Song,08/12/2024 14:01:04,banking,200000,170000,Sự kiện (X2 Bonus)
BILL24120814054091,2022619398,Hiệp Khách Vô Song,08/12/2024 14:05:40,banking,200000,170000,Sự kiện
BILL24120911195281,2022619398,Hiệp Khách Vô Song,09/12/2024 11:19:52,banking,2000000,1600000,Sự kiện
BILL24120911282616,2022619398,Hiệp Khách Vô Song,09/12/2024 11:28:26,inapp,50000,42500,Sự kiện
BILL24121211152760,2022619398,Hiệp Khách Vô Song,12/12/2024 11:15:27,momo,100000,85000,Sự kiện (X2 Bonus)
BILL24122111321789,2022619398,Hiệp Khách Vô Song,21/12/2024 11:32:17,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25010111013481,2022619398,Hiệp Khách Vô Song,01/01/2025 11:01:34,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25010518505461,2022619398,Hiệp Khách Vô Song,05/01/2025 18:50:54,banking,200000,170000,Sự kiện (X2 Bonus)
BILL25011018504923,2022619398,Hiệp Khách Vô Song,10/01/2025 18:50:49,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25011418503311,2022619398,Hiệp Khách Vô Song,14/01/2025 18:50:33,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25011811363113,2022619398,Hiệp Khách Vô Song,18/01/2025 11:36:31,banking,10000,8500,Sự kiện
BILL24082318412128,2022621919,Cửu Long Tranh Bá,23/08/2024 18:41:21,banking,100000,85000,Nạp đầu (X2 Bonus)
BILL24082514181240,2022621919,Cửu Long Tranh Bá,25/08/2024 14:18:12,banking,10000,8500,Sự kiện (X2 Bonus)
BILL24083111520639,2022621919,Cửu Long Tranh Bá,31/08/2024 11:52:06,momo,50000,42500,Sự kiện (X2 Bonus)
BILL24090311063241,2022621919,Cửu Long Tranh Bá,03/09/2024 11:06:32,momo,10000,8500,Sự kiện (X2 Bonus)
BILL24090518582194,2022621919,Cửu Long Tranh Bá,05/09/2024 18:58:21,momo,10000,8500,Sự kiện
BILL24090818411950,2022621919,Cửu Long Tranh Bá,08/09/2024 18:41:19,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25051318270389,2022607739,Tình Kiếm,13/05/2025 18:27:03,banking,2000000,1600000,Nạp đầu (X2 Bonus)
BILL25051718465249,2022607739,Tình Kiếm,17/05/2025 18:46:52,momo,20000,17000,Sự kiện (X2 Bonus)
BILL25051718544299,2022607739,Tình Kiếm,17/05/2025 18:54:42,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25052514374850,2022607739,Tình Kiếm,25/05/2025 14:37:48,banking,20000,17000,Sự kiện
BILL25060111244618,2022607739,Tình Kiếm,01/06/2025 11:24:46,momo,50000,42500,Sự kiện (X2 Bonus)
BILL25060111300183,2022607739,Tình Kiếm,01/06/2025 11:30:01,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25060511363478,2022607739,Tình Kiếm,05/06/2025 11:36:34,banking,500000,400000,Sự kiện (X2 Bonus)
BILL25060511420298,2022607739,Tình Kiếm,05/06/2025 11:42:02,banking,500000,400000,Sự kiện
BILL25060718115592,2022607739,Tình Kiếm,07/06/2025 18:11:55,banking,50000,42500,Sự kiện
BILL25060718162428,2022607739,Tình Kiếm,07/06/2025 18:16:24,banking,10000,8500,Sự kiện
BILL25060918134696,2022607739,Tình Kiếm,09/06/2025 18:13:46,momo,50000,42500,Sự kiện
BILL25061218122679,2022607739,Tình Kiếm,12/06/2025 18:12:26,banking,10000,8500,Sự kiện
BILL25061218184265,2022607739,Tình Kiếm,12/06/2025 18:18:42,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25062018062498,2022607739,Tình Kiếm,20/06/2025 18:06:24,momo,5000000,4000000,Sự kiện (X2 Bonus)
BILL25062018091394,2022607739,Tình Kiếm,20/06/2025 18:09:13,inapp,10000,8500,Sự kiện
BILL25062218005993,2022607739,Tình Kiếm,22/06/2025 18:00:59,momo,100000,85000,Sự kiện
BILL25062711332636,2022607739,Tình Kiếm,27/06/2025 11:33:26,banking,1000000,800000,Sự kiện (X2 Bonus)
BILL25070418320529,2022607739,Tình Kiếm,04/07/2025 18:32:05,momo,100000,85000,Sự kiện (X2 Bonus)
BILL25071118103585,2022607739,Tình Kiếm,11/07/2025 18:10:35,momo,100000,85000,Sự kiện
BILL25071318573139,2022607739,Tình Kiếm,13/07/2025 18:57:31,banking,100000,85000,Sự kiện
BILL25072011124818,2022607739,Tình Kiếm,20/07/2025 11:12:48,momo,10000,8500,Sự kiện (X2 Bonus)
BILL25072511234892,2022607739,Tình Kiếm,25/07/2025 11:23:48,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25080407224655,2022607739,Tình Kiếm,04/08/2025 07:22:46,banking,100000,85000,Sự kiện (X2 Bonus)
BILL25080518495998,2022607739,Tình Kiếm,05/08/2025 18:49:59,banking,20000,17000,Sự kiện (X2 Bonus)
BILL25080818521451,2022607739,Tình Kiếm,08/08/2025 18:52:14,banking,10000,8500,Sự kiện (X2 Bonus)
BILL25080918304553,2022607739,Tình Kiếm,09/08/2025 18:30:45,banking,20000,17000,Sự kiện
BILL25081018324234,2022607739,Tình Kiếm,10/08/2025 18:32:42,inapp,20000,17000,Sự kiện
BILL25081418013587,2022607739,Tình Kiếm,14/08/2025 18:01:35,banking,10000,8500,Sự kiện
BILL25081611535588,2022607739,Tình Kiếm,16/08/2025 11:53:55,banking,10000,8500,Sự kiện
BILL24092018463082,2022652723,Cửu Long Tranh Bá,20/09/2024 18:46:30,momo,10000,8500,Nạp đầu (X2 Bonus)
BILL24092218542429,2022652723,Cửu Long Tranh Bá,22/09/2024 18:54:24,banking,100000,85000,Sự kiện (X2 Bonus)
BILL24092711533992,2022652723,Cửu Long Tranh Bá,27/09/2024 11:53:39,banking,20000,17000,Sự kiện (X2 Bonus)
